Date,Close
2/6/2019 16:00:00,8.31
2/7/2019 16:00:00,8.1
2/8/2019 16:00:00,8.11
2/11/2019 16:00:00,8.26
2/12/2019 16:00:00,8.42
2/13/2019 16:00:00,8.49
2/14/2019 16:00:00,8.49
2/15/2019 16:00:00,8.7
2/19/2019 16:00:00,8.74
2/20/2019 16:00:00,8.52
2/21/2019 16:00:00,8.37
2/22/2019 16:00:00,8.63
2/25/2019 16:00:00,8.75
2/26/2019 16:00:00,8.67
2/27/2019 16:00:00,8.68
2/28/2019 16:00:00,8.7
3/1/2019 16:00:00,8.79
3/4/2019 16:00:00,8.74
3/5/2019 16:00:00,8.71
3/6/2019 16:00:00,9.08
3/7/2019 16:00:00,9.02
3/8/2019 16:00:00,9.18
3/11/2019 16:00:00,9.26
3/12/2019 16:00:00,9.43
3/13/2019 16:00:00,9.44
3/14/2019 16:00:00,9.36
3/15/2019 16:00:00,9.42
3/18/2019 16:00:00,9.4
3/19/2019 16:00:00,9.36
3/20/2019 16:00:00,9.37
3/21/2019 16:00:00,9.36
3/22/2019 16:00:00,9.02
3/25/2019 16:00:00,8.83
3/26/2019 16:00:00,8.82
3/27/2019 16:00:00,8.76
3/28/2019 16:00:00,8.88
3/29/2019 16:00:00,10.09
4/1/2019 16:00:00,9.62
4/2/2019 16:00:00,9.6
4/3/2019 16:00:00,9.58
4/4/2019 16:00:00,9.31
4/5/2019 16:00:00,9.32
4/8/2019 16:00:00,9.36
4/9/2019 16:00:00,9.31
4/10/2019 16:00:00,9.3
4/11/2019 16:00:00,9.37
4/12/2019 16:00:00,9.27
4/15/2019 16:00:00,9.2
4/16/2019 16:00:00,9.3
4/17/2019 16:00:00,9.21
4/18/2019 16:00:00,9.21
4/22/2019 16:00:00,9.26
4/23/2019 16:00:00,9.2
4/24/2019 16:00:00,8.91
4/25/2019 16:00:00,9.05
4/26/2019 16:00:00,9.19
4/29/2019 16:00:00,9.29
4/30/2019 16:00:00,9.18
